test_day,test_sp,size_train,rmse_train,mae_train,meanreal_train,meanpred_train,resid_train,absresidmean_train,residmean_train,stdresid_train,size_test,rmse_test,mae_test,meanreal_test,meanpred_test,resid_test,absresidmean_test,residmean_test,stdresid_test
2023-06-01,4,229670,28.270964670503083,15.17572541734193,73.17324911328387,73.17324911328387,-173.91466418959314,15.17572541734193,-0.0007572371846158,0.0001230938505697,5,6.880697998691888,5.75498510939529,30.07427247308344,24.40257835388184,28.358468688659386,5.75498510939529,5.671693737731877,0.7791250244877408
2023-06-01,10,229700,28.627122586985266,15.222758227586349,73.16778496979659,73.16778496979659,-726.9180372562661,15.222758227586349,-0.0031646409980735,0.0001246283082806,6,8.128013758848496,5.087288330132044,32.19124534739482,27.10395812988281,30.52372998079226,5.087288330132044,5.087288330132044,1.0565155663539143
2023-06-01,16,229743,28.63942721636593,15.179462327254967,73.16028369475991,73.16028369475991,-44.96178077406455,15.179462327254967,-0.0001957046820811,0.0001246585411337,6,8.42687418087168,4.63305829825052,30.04069480436992,34.67375564575195,-27.798349789503124,4.63305829825052,-4.63305829825052,1.173160253158272
2023-06-01,22,229782,29.138776089578005,15.130358900208591,73.15351442191377,73.15351442191377,-21.964393816399276,15.130358900208591,-9.558796519533717e-05,0.0001268105251474,7,7.931563694972117,6.423569324078443,29.932998313113643,30.429595947265625,-3.476171994972077,6.423569324078443,-0.4965959992817253,1.1308574953159156
2023-06-01,25,229808,28.980829889605506,15.26983884891478,73.14954913391433,73.14954913391433,-537.3011119598204,15.26983884891478,-0.0023380435492294,0.0001261088813065,7,12.539710617300118,8.199045275126538,29.423438520278605,32.44913864135742,-21.179916106340784,8.199045275126538,-3.0257023009058264,1.7384573736031472
2023-06-01,31,229846,28.57671485628867,15.121708630228348,73.14306526586472,73.14306526586472,-308.5603161546832,15.121708630228348,-0.0013424654601607,0.0001243298331263,7,10.963438330600225,7.527647782831418,38.16621453567392,30.654510498046875,52.581922541343374,7.527647782831418,7.511703220191911,1.140813304232973
2023-06-01,37,229884,28.30638556205667,15.116732180894404,73.13772348153154,73.13772348153154,-696.5715177565786,15.116732180894404,-0.0030301000407062,0.0001231333429028,8,13.726919815693613,13.154248945421468,34.7521565034921,47.90640640258789,-105.23399156337176,13.154248945421468,-13.154248945421468,0.4904408461457165
2023-06-01,40,229908,28.908180509980777,15.186609863007089,73.13398613932202,73.13398613932202,-338.94745369443854,15.186609863007089,-0.0014742742910057,0.0001257380363988,10,5.312444334706628,3.977500726529936,38.64975176862784,40.104000091552734,-14.542475599854392,3.977500726529936,-1.4542475599854392,0.5109523347987849
2023-06-01,48,229974,28.53279530767651,15.145441813164856,73.12327880320646,73.12327880320646,13.844398406745462,15.145441813164856,6.019984174103992e-05,0.0001240696570378,5,5.023997221448501,4.788899080844644,34.65697578677726,29.86807632446289,23.94449540422322,4.788899080844644,4.788899080844644,0.3037758169840109
2023-06-03,4,230277,28.035888381602568,15.138795391627976,73.0737298069206,73.0737298069206,-408.4646169599721,15.138795391627976,-0.0017737968488452,0.0001217485390442,5,3.2272848312481943,2.6776991049447303,36.51043364424941,36.171607971191406,1.6941398093818378,2.6776991049447303,0.3388279618763675,0.6418898034477692
2023-06-03,10,230312,29.07442886845851,15.138383193860042,73.06800715367376,73.06800715367376,-786.000660177981,15.138383193860042,-0.0034127646852083,0.0001262393130543,8,6.91518494061282,5.06685256639716,33.74375968297723,36.311920166015625,-20.54530103044485,5.06685256639716,-2.5681626288056068,0.8025771329255973
2023-06-03,16,230343,29.013069329707196,15.303792382391034,73.0628580475782,73.0628580475782,-382.0990746843776,15.303792382391034,-0.001658826509536,0.0001259559408459,4,9.917054004135558,6.96893008356386,32.38254457889746,36.12080383300781,-14.953035109092788,6.96893008356386,-3.738258777273197,2.296374607874892
2023-06-03,22,230374,28.790715141570484,15.214431776441916,73.05698622742621,73.05698622742621,-766.3135946560484,15.214431776441916,-0.0033263892394868,0.0001249738032478,4,8.0288604153728,7.874271705461034,22.11609918801736,21.70081329345703,1.6611426245669936,7.874271705461034,0.4152856561417484,2.004528270462642
2023-06-03,25,230389,28.852465388005868,15.218900517211736,73.05346749604091,73.05346749604091,-557.4224244885963,15.218900517211736,-0.0024194836753959,0.0001252336929565,4,14.82133494300193,12.667811388853703,22.38443974721781,11.5985107421875,43.14371625853982,12.667811388853703,10.785929064634956,2.5413542613303752
2023-06-03,31,230409,28.42126006823546,15.093444178257393,73.04813765180565,73.04813765180565,-110.39088898363356,15.093444178257393,-0.0004791084071574,0.0001233513450611,5,15.95195833273875,14.533285292160889,23.31598058940209,34.784263610839844,-57.34142464393191,14.533285292160889,-11.468284928786382,2.2175970368090265
2023-06-03,37,230442,28.709959370057497,15.172194018793444,73.04186604345615,73.04186604345615,-231.93988607931956,15.172194018793444,-0.0010065000567665,0.0001245864874997,11,10.847814429807592,9.212998331892669,30.575621639215814,32.840084075927734,-24.909086803831112,9.212998331892669,-2.2644624367119195,0.9644391500680526
2023-06-03,40,230466,28.26331951143205,15.136614679202031,73.03747237150259,73.03747237150259,-332.884534696832,15.136614679202031,-0.0014443975887952,0.0001226355274727,5,10.189852380922598,10.092428978138273,32.83213416273087,26.3442325592041,32.439513739679725,10.092428978138273,6.487902747935945,1.571498768415924
2023-06-03,48,230509,28.42891279767251,15.146926079002036,73.02985338030065,73.02985338030065,-282.4236524958607,15.146926079002036,-0.0012252174643813,0.0001233310316355,2,12.33127251486711,12.071255738330068,33.79730706889647,21.726051330566406,24.142511476660136,12.071255738330068,12.071255738330068,1.259470795190425
2023-06-05,4,230680,27.82375876788492,15.111921299306449,72.9966833454028,72.9966833454028,-504.6313274681791,15.111921299306449,-0.0021875816172596,0.0001206162592417,5,7.106676723025084,4.583088412215026,19.71002537303454,23.49582290649414,-18.928981945252108,4.583088412215026,-3.7857963890504216,1.2028732226837429
2023-06-05,10,230705,27.643915378198976,15.03186089505753,72.99093885226019,72.99093885226019,-469.0662351112598,15.03186089505753,-0.002033186255664,0.0001198236505642,6,5.400039391730116,4.8485348942444935,22.182512926800428,25.19530487060547,-18.07676310692204,4.8485348942444935,-3.0127938511536736,0.7469102772735673
2023-06-05,16,230733,27.579198336653707,14.994442631302428,72.98462919789269,72.98462919789269,-74.07523896612744,14.994442631302428,-0.0003210431059621,0.0001195286254449,3,3.2985558195502467,2.783813219174089,27.68040048751682,30.090660095214844,-7.230780730442699,2.783813219174089,-2.4102602434809,0.7506379548523444
2023-06-05,22,230748,28.21874489004396,15.049428834355297,72.98179219193052,72.98179219193052,-65.69111189730708,15.049428834355297,-0.0002846876761619,0.0001222924787586,1,1.0436018023189746,1.0436018023189746,33.12880344060095,34.17240524291992,-1.0436018023189746,1.0436018023189746,-1.0436018023189746,0.0
2023-06-05,25,230754,27.448107777926197,14.990784419015794,72.98070412889595,72.98070412889595,-409.2830622019754,14.990784419015794,-0.0017736769988975,0.0001189496507996,4,3.440493943224938,3.1648675923142253,33.64434032394554,36.8092041015625,-12.6594703692569,3.1648675923142253,-3.1648675923142253,0.3373251117696624
2023-06-05,31,230782,28.383693346943257,15.089826912865323,72.97620426377314,72.97620426377314,-373.7222440495972,15.089826912865323,-0.0016193734522278,0.0001229891989009,7,28.25818083792034,13.670223238847342,41.8432260603733,31.304950714111328,73.76792933118244,13.670223238847342,10.538275618740348,3.7456628830843455
2023-06-05,37,230825,28.07100843168969,15.124229006401572,72.96960933367752,72.96960933367752,-532.7076219491557,15.124229006401572,-0.0023078419666455,0.0001216116466449,9,18.9626203847482,10.20962131466197,43.952494687102416,37.69336700439453,56.33214532967368,10.20962131466197,6.259127258852631,1.9888711911489323
2023-06-05,40,230847,27.844416560115857,15.059007357058457,72.96667094571485,72.96667094571485,-1062.4693937893974,15.059007357058457,-0.0046024830029896,0.0001206184883482,8,4.195921148283548,2.8115621406528017,42.43974608311487,40.254638671875,17.480855475221688,2.8115621406528017,2.185106934402711,0.4477558969432717
2023-06-05,48,230914,27.61091719235835,15.062844053975658,72.95738271507165,72.95738271507165,-318.1464918611698,15.062844053975658,-0.0013777704767286,0.0001195722959975,3,35.099694247690195,21.711780945200378,59.58198968543476,37.870208740234375,65.13534283560114,21.711780945200378,21.711780945200378,9.192914569076011
2023-06-07,4,231130,28.24658469333921,15.06528980849466,72.93091360573678,72.93091360573678,-768.1857879808584,15.06528980849466,-0.003323609172253,0.0001222108099243,7,2.416037139361652,2.1025883722058043,45.67781311237042,43.61680221557617,14.427064833467972,2.1025883722058043,2.061009261923996,0.1801063337302772
2023-06-07,10,231166,27.717689640862528,15.021998466791034,72.92678728927885,72.92678728927885,-599.9895961864929,15.021998466791034,-0.0025954924002131,0.0001199038332598,5,2.8430085534142617,2.286908357362797,46.46846658490186,44.18156051635742,11.434541786813988,2.286908357362797,2.286908357362797,0.3378015867227887
2023-06-07,16,231206,27.76402702926232,14.985347858205715,72.92200170971083,72.92200170971083,-48.16120669210829,14.985347858205715,-0.0002083043117168,0.0001200835057415,5,5.074621581790903,3.087149253542293,49.05431733314251,46.37239456176758,13.409606227480111,3.087149253542293,2.681921245496022,0.8616050749928317
