test_day,test_sp,size_train,rmse_train,mae_train,meanreal_train,meanpred_train,resid_train,absresidmean_train,residmean_train,stdresid_train,size_test,rmse_test,mae_test,meanreal_test,meanpred_test,resid_test,absresidmean_test,residmean_test,stdresid_test
2023-06-01,4,725769,11.00796521395197,6.380813513951777,30.31119851337666,30.31119851337666,-173.5402372649359,6.380813513951777,-0.0002391122206496748,1.5167312480079757e-05,10,4.997775643346764,4.544715225219727,30.019,26.8787784576416,31.402200164794923,4.544715225219727,3.1402200164794922,0.38880303020079066
2023-06-01,10,725830,11.12728179341268,6.436804876415253,30.311285264944775,30.311285264944775,-278.52966626119223,6.436804876415253,-0.00038373953441194777,1.533042418582283e-05,10,8.432301966719136,4.9874654006957995,32.025999999999996,29.588109970092773,24.3789136505127,4.9874654006957995,2.43789136505127,0.807219933785978
2023-06-01,16,725912,11.25632032275622,6.478026431264239,30.311493003084212,30.311493003084212,-351.1573613455137,6.478026431264239,-0.0004837464614834328,1.5506453003065923e-05,9,4.461760736414551,4.118863805135091,29.983333333333334,26.1201114654541,34.76899681091309,4.118863805135091,3.863221867879232,0.24802493075978813
2023-06-01,22,725965,10.972408317258243,6.34796478126927,30.311627487351135,30.311627487351135,-306.28258369935236,6.34796478126927,-0.0004218971764485478,1.5114238715567715e-05,10,12.957747584518147,8.04930992126465,34.29,33.336910247802734,9.53088607788085,8.04930992126465,0.9530886077880851,1.2922648512197121
2023-06-01,25,726005,11.136011857430203,6.404803237041792,30.312068427703483,30.312068427703483,-108.26523373017994,6.404803237041792,-0.0001491246392696125,1.533875366758043e-05,10,12.6164624697142,8.047854728698729,33.839999999999996,32.31566619873047,15.243324661254881,8.047854728698729,1.5243324661254882,1.2524038317668256
2023-06-01,31,726066,11.0965459576171,6.35273847139457,30.312414471303615,30.312414471303615,-210.88851476421507,6.35273847139457,-0.00029045364300996003,1.5283109185412575e-05,12,20.848458312134067,13.72110199610392,38.973333333333336,26.72454261779785,146.98549049377442,13.72110199610392,12.248790874481202,1.405903564996394
2023-06-01,37,726138,11.242918926619884,6.488050980692664,30.313299201421124,30.313299201421124,-363.09241688674604,6.488050980692664,-0.0005000322485392615,1.5483171126563187e-05,17,8.204060164796147,6.836856900383444,35.22705882352941,37.1729850769043,-33.08070625305176,6.836856900383444,-1.9459238972383388,0.4688201467652406
2023-06-01,40,726182,11.17872075333793,6.433392935539951,30.313696863212712,30.313696863212712,-117.10966702316964,6.433392935539951,-0.00016126765332235096,1.5393827927674714e-05,25,6.846092243313401,5.101715515136719,36.766,38.531410217285156,-44.135243988037125,5.101715515136719,-1.7654097595214848,0.2645821078907407
2023-06-01,48,726337,11.330661207497947,6.502607389811892,30.314567436357407,30.314567436357407,15.4594627487316,6.502607389811892,2.1284145990763615e-05,1.5599730163103293e-05,8,4.280259181199719,3.8353256797790527,34.991249999999994,31.155925750732422,30.68260543823242,3.8353256797790527,3.8353256797790527,0.23752945831359007
2023-06-03,4,726923,11.197743416254006,6.43909585299169,30.318102816032773,30.318102816032773,-458.0490863721561,6.43909585299169,-0.0006301205029643337,1.5404304718003014e-05,11,4.98744018376751,3.868653557517312,36.67454545454546,33.729793548583984,32.392272872924806,3.868653557517312,2.9447520793568005,0.36593585196079137
2023-06-03,10,727008,11.156174497629335,6.461741441805871,30.3187600051705,30.3187600051705,-45.87567402648994,6.461741441805871,-6.310202092234298e-05,1.5345325632525193e-05,20,6.686685635958683,5.353153146471295,35.381571428571434,31.11001205444336,85.43119701930456,5.353153146471295,4.271559850965228,0.2572233525253787
2023-06-03,16,727095,11.112846721107458,6.426529773327748,30.319181957333726,30.319181957333726,17.773736531002072,6.426529773327748,2.444486144230529e-05,1.528389924436363e-05,13,17.03873398094459,8.815750581301176,29.631538461538465,28.38211441040039,16.242476902008057,8.815750581301176,1.249421300154466,1.307143328405409
2023-06-03,22,727178,11.138814445716745,6.386931426347183,30.31865443573315,30.31865443573315,-174.8447142021644,6.386931426347183,-0.0002404427997045726,1.531786501120996e-05,14,16.61339832910662,13.775461242312478,20.255952380952383,23.955913543701172,-51.79942576090495,13.775461242312478,-3.6999589829217823,1.1568679293464321
2023-06-03,25,727213,11.218698321709201,6.433884390407416,30.317995853485705,30.317995853485705,-402.95532549625864,6.433884390407416,-0.0005541090787685909,1.5426977114029927e-05,8,9.799541442701674,6.917366542816161,19.286250000000003,17.192161560058594,16.75269989013672,6.917366542816161,2.09408748626709,1.1966477270319522
2023-06-03,31,727246,11.296661082150926,6.496737669035595,30.317131340152983,30.317131340152983,-216.53411581406755,6.496737669035595,-0.000297745351389033,1.553347983794631e-05,6,12.251977163539667,10.22381976445516,23.13333333333333,18.63543128967285,26.987413215637204,10.22381976445516,4.497902202606201,1.8994137998610094
2023-06-03,37,727316,11.159788360332342,6.41121614402964,30.317038355544078,30.317038355544078,-8.189578395327374,6.41121614402964,-1.1260000327389314e-05,1.5343796039584803e-05,23,9.882283727602701,7.288358791185463,31.786956521739132,35.74882125854492,-91.12298049926758,7.288358791185463,-3.9618687173594602,0.39362386914127784
2023-06-03,40,727363,10.9983610935872,6.326393189826695,30.31705251976555,30.31705251976555,30.836877455500876,6.326393189826695,4.239544416465324e-05,1.5120869625627769e-05,7,13.725603822867406,10.594638742719377,33.3,26.33072853088379,48.78490314483642,10.594638742719377,6.9692718778337746,1.6892302908162569
