test_day,test_sp,size_train,rmse_train,mae_train,meanreal_train,meanpred_train,resid_train,absresidmean_train,residmean_train,stdresid_train,size_test,rmse_test,mae_test,meanreal_test,meanpred_test,resid_test,absresidmean_test,residmean_test,stdresid_test
2023-06-01,4,229670,73.86835228724483,27.140193109536316,73.17324911328387,73.17324911328387,0.8935487756672167,27.140193109536316,3.890576814122345e-06,0.0003216282156452508,5,9.011282213700046,7.9358058287963305,30.074272473083436,22.13846778869629,39.67902914398165,7.9358058287963305,7.9358058287963305,0.8538429125451354
2023-06-01,10,229700,73.8638780716725,27.13869670766287,73.16778496979659,73.16778496979659,0.6345672975111043,27.13869670766287,2.7625916352669694e-06,0.0003215667308300934,6,23.61980016444328,22.809779614343523,32.19124534739482,9.381465911865234,136.85867768606113,22.809779614343523,22.809779614343523,1.0221017800117338
2023-06-01,16,229743,73.85818624484789,27.13792516166796,73.16028369475991,73.16028369475991,1.1409608860621852,27.13792516166796,4.966248751665334e-06,0.0003214817698247507,6,14.349965985685497,13.065280051409717,30.04069480436992,17.374048233032227,75.99988419639776,13.065280051409717,12.666647366066293,1.1239509713266032
2023-06-01,22,229782,73.8527070621457,27.136365819130635,73.15351442191377,73.15351442191377,1.1839278889514304,27.136365819130635,5.1523961393231275e-06,0.00032140336084700077,7,10.733755858025969,8.481879751062959,29.932998313113643,28.390853881835938,10.795012926292571,8.481879751062959,1.5421447037560816,1.517485194981297
2023-06-01,25,229808,73.84910878168625,27.135164949538392,73.14954913391433,73.14954913391433,1.4635461886577446,27.135164949538392,6.368560665424829e-06,0.0003213513401695588,7,14.749487495848731,10.377736641867175,29.423438520278605,23.621286392211914,40.61507705581437,10.377736641867175,5.802153865116338,1.937189168829645
2023-06-01,31,229846,73.84348646839379,27.132703625078467,73.14306526586472,73.14306526586472,0.9464533449826078,27.132703625078467,4.117771662382876e-06,0.0003212737505477305,7,38.515625786318076,36.53554276203587,38.166214535673916,1.6306718587875366,255.7487993342511,36.53554276203587,36.53554276203587,1.741495632103473
2023-06-01,37,229884,73.83908561291288,27.131669129430623,73.13772348153154,73.13772348153154,0.9713902923230151,27.131669129430623,4.225567213608235e-06,0.0003212014999430703,8,17.871305259131724,14.584816642099131,34.7521565034921,20.167339324951172,116.67853313679302,14.584816642099131,14.584816642099131,1.2909945002631296
2023-06-01,40,229908,73.83548168819877,27.130288164613102,73.13398613932202,73.13398613932202,1.151786741378956,27.130288164613102,5.0097723544397644e-06,0.0003211522943446884,10,16.17760155235188,11.78936902208038,38.649751768627844,27.13905906677246,115.10692105808933,11.78936902208038,11.510692105808932,1.136744295045838
2023-06-01,48,229974,73.8271195773975,27.130242019496823,73.12327880320646,73.12327880320646,1.8478251628433924,27.130242019496823,8.034930744929994e-06,0.000321023766066586,5,24.414050874765092,24.13420566806388,34.65697578677726,10.522769927978516,120.67102834031941,24.13420566806388,24.13420566806388,0.7371837460826544
2023-06-03,4,230277,73.77235718279468,27.145304767414697,73.0737298069206,73.0737298069206,56.20260439189461,27.145304767414697,0.00024406521012872604,0.00032036354990898336,5,10.47770531332704,10.192933207557227,36.51043364424941,46.703369140625,-50.96466603778613,10.192933207557227,-10.192933207557227,0.4852389621289218
2023-06-03,10,230312,73.76699859848983,27.143172328329758,73.06800715367376,73.06800715367376,56.14710708750616,27.143172328329758,0.00024378715433167318,0.0003202915983452317,8,19.940320281075408,13.84248826185462,33.74375968297723,29.49337387084961,34.00307982130075,13.84248826185462,4.250384977662594,2.43525730305575
2023-06-03,16,230343,73.76227518114484,27.140674397838094,73.0628580475782,73.0628580475782,56.30190347417479,27.140674397838094,0.0002444263705646619,0.0003202279868749642,4,6.429656648641755,3.820856410315569,32.38254457889746,35.673484802246094,-13.163768522789077,3.820856410315569,-3.2909421306972693,1.3809006235023045
2023-06-03,22,230374,73.75779744072577,27.138993687733873,73.05698622742621,73.05698622742621,56.304208365846605,27.138993687733873,0.00024440348462332224,0.0003201654589507533,4,12.08286446135492,10.636102343722236,22.11609918801736,15.388411521911621,26.910748757074316,10.636102343722236,6.727687189268579,2.509156216176381
2023-06-03,25,230389,73.7556672032193,27.138289680178524,73.05346749604091,73.05346749604091,55.86707493841519,27.138289680178524,0.00024249020109129833,0.0003201353675862158,4,16.049706711059606,13.486884276751196,22.38443974721781,8.897555351257324,53.947537107004784,13.486884276751196,13.486884276751196,2.175101118576921
2023-06-03,31,230409,73.75291284426068,27.137449222479656,73.04813765180565,73.04813765180565,56.033435291481375,27.137449222479656,0.00024319117435576019,0.00032009562492723686,5,29.190045068103455,21.806085264695064,23.315980589402095,1.5098956823349,109.03042632347533,21.806085264695064,21.806085264695064,3.8809966581112114
2023-06-03,37,230442,73.74841879418051,27.13683185754289,73.04186604345615,73.04186604345615,55.73342359791785,27.13683185754289,0.00024185445187371944,0.0003200302843829855,11,20.41876065732776,17.50367576317263,30.575621639215818,38.26047134399414,-84.53335152093317,17.50367576317263,-7.684850138266651,1.719765660409616
2023-06-03,40,230466,73.7448873679701,27.135866658494404,73.03747237150259,73.03747237150259,56.359979069264014,27.135866658494404,0.0002445479119258213,0.000319981634460461,5,16.537876905062944,14.880958259754484,32.83213416273087,40.401222229003906,-37.8454231652275,14.880958259754484,-7.569084633045501,2.94081845984963
2023-06-03,48,230509,73.73847512627067,27.13374329019091,73.02985338030065,73.02985338030065,56.32166224272451,27.13374329019091,0.0002443360660257369,0.00031989412615501285,2,13.757274102128626,13.386211449694814,33.79730706889647,20.411094665527344,26.77242289938963,13.386211449694814,13.386211449694814,1.5868155016540575
